,Rank,Frequency,Rank X Frequency
성장주,22081,1,22081
왕샤오,22082,1,22082
함의,22083,1,22083
기업어음,22084,1,22084
회판,22085,1,22085
레포트,22086,1,22086
야광,22087,1,22087
초회,22088,1,22088
노린,22089,1,22089
홍희,22090,1,22090
김학구,22091,1,22091
정동윤,22092,1,22092
씀씀이,22093,1,22093
광둥이,22094,1,22094
제액,22095,1,22095
티벳,22096,1,22096
자치구,22097,1,22097
칭하이,22098,1,22098
와이즈넛,22099,1,22099
계리,22100,1,22100
재보험,22101,1,22101
대나,22102,1,22102
요술,22103,1,22103
방망이,22104,1,22104
얼간,22105,1,22105
아우,22106,1,22106
안잘리,22107,1,22107
기숙사,22108,1,22108
펜던트,22109,1,22109
선내,22110,1,22110
잡무,22111,1,22111
북동,22112,1,22112
점거,22113,1,22113
접면,22114,1,22114
문짝,22115,1,22115
브론,22116,1,22116
시련기,22117,1,22117
낭보,22118,1,22118
범벅,22119,1,22119
국제시장,22120,1,22120
좌편,22121,1,22121
등기법,22122,1,22122
고갯길,22123,1,22123
팔경,22124,1,22124
각양각색,22125,1,22125
신남리,22126,1,22126
남면,22127,1,22127
부평리,22128,1,22128
독서,22129,1,22129
숀,22130,1,22130
듀브,22131,1,22131
라박,22132,1,22132
로조,22133,1,22133
키모,22134,1,22134
르메르,22135,1,22135
창봉,22136,1,22136
전대영,22137,1,22137
박재흥,22138,1,22138
이우진,22139,1,22139
다,22140,1,22140
카세트테이프,22141,1,22141
자가운전,22142,1,22142
위크,22143,1,22143
노샘프턴,22144,1,22144
갓난아이,22145,1,22145
질식사,22146,1,22146
이스트만,22147,1,22147
식손,22148,1,22148
뱃속,22149,1,22149
런타임,22150,1,22150
위험천만,22151,1,22151
점내,22152,1,22152
유구,22153,1,22153
감전,22154,1,22154
기름통,22155,1,22155
쇄도,22156,1,22156
어깃장,22157,1,22157
위너,22158,1,22158
모듈러,22159,1,22159
분별,22160,1,22160
리서,22161,1,22161
김상희,22162,1,22162
엠바고,22163,1,22163
참관인,22164,1,22164
회사법,22165,1,22165
화사,22166,1,22166
레이어드,22167,1,22167
국방성,22168,1,22168
눈금,22169,1,22169
필라멘트,22170,1,22170
개인차,22171,1,22171
차임,22172,1,22172
굴레,22173,1,22173
외향,22174,1,22174
브런치,22175,1,22175
선주,22176,1,22176
프리젠테이션,22177,1,22177
세빗,22178,1,22178
고영권,22179,1,22179
삼진,22180,1,22180
맹탕,22181,1,22181
불금,22182,1,22182
트릴,22183,1,22183
부정과,22184,1,22184
당위,22185,1,22185
위례,22186,1,22186
효친,22187,1,22187
배부,22188,1,22188
효사,22189,1,22189
미혼모,22190,1,22190
마그리트,22191,1,22191
태제,22192,1,22192
보덴,22193,1,22193
김영모,22194,1,22194
후반기,22195,1,22195
수안,22196,1,22196
않,22197,1,22197
동기기,22198,1,22198
넷북,22199,1,22199
전철,22200,1,22200
테네시,22201,1,22201
뻥,22202,1,22202
자차,22203,1,22203
불운,22204,1,22204
고은영,22205,1,22205
컴퍼스,22206,1,22206
정장,22207,1,22207
바이에른주,22208,1,22208
진단서,22209,1,22209
케임브리지,22210,1,22210
이상완,22211,1,22211
차녀,22212,1,22212
조현민,22213,1,22213
강영식,22214,1,22214
중용,22215,1,22215
자비,22216,1,22216
부조종사,22217,1,22217
소형화,22218,1,22218
디엔에이,22219,1,22219
말썽,22220,1,22220
박종석,22221,1,22221
유임,22222,1,22222
류혜정,22223,1,22223
고정우,22224,1,22224
김양재,22225,1,22225
감청,22226,1,22226
기밀문서,22227,1,22227
양파,22228,1,22228
경유지,22229,1,22229
고발자,22230,1,22230
신형식,22231,1,22231
맡,22232,1,22232
조윤제,22233,1,22233
오택림,22234,1,22234
호종,22235,1,22235
상승효과,22236,1,22236
배스,22237,1,22237
미풍,22238,1,22238
김병연,22239,1,22239
쿠다,22240,1,22240
활면,22241,1,22241
유목민,22242,1,22242
삽입구,22243,1,22243
맞대응,22244,1,22244
박기흥,22245,1,22245
쾌속,22246,1,22246
긴자,22247,1,22247
곽태선,22248,1,22248
컬럼비아,22249,1,22249
화증,22250,1,22250
뮤추얼,22251,1,22251
김원일,22252,1,22252
외탄,22253,1,22253
명주,22254,1,22254
루쉰,22255,1,22255
황기선,22256,1,22256
이재혁,22257,1,22257
우정,22258,1,22258
경시대회,22259,1,22259
폐회식,22260,1,22260
축전,22261,1,22261
김연창,22262,1,22262
부시장,22263,1,22263
상반신,22264,1,22264
누끼,22265,1,22265
매무새,22266,1,22266
내리,22267,1,22267
중교,22268,1,22268
애걸,22269,1,22269
퇴짜,22270,1,22270
관리관,22271,1,22271
페도라,22272,1,22272
오페라,22273,1,22273
병목현상,22274,1,22274
포르셰,22275,1,22275
도슨,22276,1,22276
주거지,22277,1,22277
트랜스폼,22278,1,22278
산책,22279,1,22279
붓,22280,1,22280
화이,22281,1,22281
폭도,22282,1,22282
참패,22283,1,22283
명언,22284,1,22284
실지,22285,1,22285
유니콤,22286,1,22286
네트워크화,22287,1,22287
타이거우즈,22288,1,22288
김시우,22289,1,22289
우하,22290,1,22290
대상지,22291,1,22291
신안,22292,1,22292
흑산도,22293,1,22293
관매,22294,1,22294
산편,22295,1,22295
다도,22296,1,22296
소안면,22297,1,22297
횡간,22298,1,22298
뒷마을,22299,1,22299
형석,22300,1,22300
카도,22301,1,22301
아라키,22302,1,22302
주차료,22303,1,22303
카니예,22304,1,22304
뷰스,22305,1,22305
프린스,22306,1,22306
리한나,22307,1,22307
레코드판,22308,1,22308
러스콜,22309,1,22309
초행,22310,1,22310
포켓볼,22311,1,22311
문세림,22312,1,22312
양수겸장,22313,1,22313
열심,22314,1,22314
하둡,22315,1,22315
직관력,22316,1,22316
학술회의,22317,1,22317
위나라,22318,1,22318
오나라,22319,1,22319
병법서,22320,1,22320
수퍼맨,22321,1,22321
쥴,22322,1,22322
상구,22323,1,22323
통쾌,22324,1,22324
플레잉,22325,1,22325
강보,22326,1,22326
유궁,22327,1,22327
애전,22328,1,22328
여몽,22329,1,22329
책략,22330,1,22330
바이오웨어,22331,1,22331
안드로메다,22332,1,22332
하비에르,22333,1,22333
언더우드,22334,1,22334
워즈워스,22335,1,22335
중역,22336,1,22336
킬리,22337,1,22337
프롤,22338,1,22338
경보기,22339,1,22339
세척,22340,1,22340
세정,22341,1,22341
중앙부,22342,1,22342
테리어,22343,1,22343
와쿠,22344,1,22344
송수신기,22345,1,22345
중구난방,22346,1,22346
명심보감,22347,1,22347
욕지,22348,1,22348
선찰,22349,1,22349
영국인,22350,1,22350
여행길,22351,1,22351
총명,22352,1,22352
폭탄선언,22353,1,22353
백의,22354,1,22354
병상,22355,1,22355
남하,22356,1,22356
오스만,22357,1,22357
동맹국,22358,1,22358
바보,22359,1,22359
능률,22360,1,22360
몽상가,22361,1,22361
숭배자,22362,1,22362
환기,22363,1,22363
채광,22364,1,22364
전병국,22365,1,22365
연구가,22366,1,22366
수작,22367,1,22367
안토니오,22368,1,22368
라델,22369,1,22369
티버,22370,1,22370
견본품,22371,1,22371
금세기,22372,1,22372
바레인,22373,1,22373
호초,22374,1,22374
남태평양,22375,1,22375
루벤,22376,1,22376
미화,22377,1,22377
그레이트,22378,1,22378
배리어,22379,1,22379
수온,22380,1,22380
프리몬트,22381,1,22381
고헤이,22382,1,22382
니콜라스,22383,1,22383
레제,22384,1,22384
마누,22385,1,22385
쿠마,22386,1,22386
버버리,22387,1,22387
앤젤라,22388,1,22388
아렌츠,22389,1,22389
그로브,22390,1,22390
피프스,22391,1,22391
푸저우,22392,1,22392
지반,22393,1,22393
야차,22394,1,22394
현대전,22395,1,22395
흑곰,22396,1,22396
리차드슨,22397,1,22397
불굴,22398,1,22398
테츠,22399,1,22399
우순,22400,1,22400
나의균,22401,1,22401
선민,22402,1,22402
김성렬,22403,1,22403
결부,22404,1,22404
별표,22405,1,22405
메이크,22406,1,22406
법의식,22407,1,22407
편람,22408,1,22408
길안,22409,1,22409
의사봉,22410,1,22410
신웅,22411,1,22411
유망주,22412,1,22412
가나다순,22413,1,22413
고진감래,22414,1,22414
낙이,22415,1,22415
예방책,22416,1,22416
전화위복,22417,1,22417
의료업,22418,1,22418
메트리,22419,1,22419
이착륙,22420,1,22420
이동한,22421,1,22421
김영균,22422,1,22422
유암,22423,1,22423
이동원,22424,1,22424
유륜,22425,1,22425
림프절,22426,1,22426
개법,22427,1,22427
집도,22428,1,22428
전시대,22429,1,22429
선경,22430,1,22430
소버린,22431,1,22431
발표문,22432,1,22432
물타기,22433,1,22433
우태희,22434,1,22434
가스공사,22435,1,22435
김정래,22436,1,22436
이관섭,22437,1,22437
김경원,22438,1,22438
김정관,22439,1,22439
화마,22440,1,22440
정용수,22441,1,22441
감열,22442,1,22442
점착력,22443,1,22443
서편,22444,1,22444
맞이방,22445,1,22445
이용면,22446,1,22446
용산역,22447,1,22447
논스톱,22448,1,22448
비틀스,22449,1,22449
비로드,22450,1,22450
저밀,22451,1,22451
외딴,22452,1,22452
진연,22453,1,22453
강전,22454,1,22454
자주,22455,1,22455
펑황,22456,1,22456
경종,22457,1,22457
기술가치평가,22458,1,22458
아소,22459,1,22459
냉난,22460,1,22460
방기,22461,1,22461
복강경,22462,1,22462
가속화,22463,1,22463
시터,22464,1,22464
구설수,22465,1,22465
트리오,22466,1,22466
명차,22467,1,22467
줄기,22468,1,22468
짐칸,22469,1,22469
조종간,22470,1,22470
컴파트먼트,22471,1,22471
굿바이,22472,1,22472
옷걸이,22473,1,22473
하데스,22474,1,22474
어본,22475,1,22475
키티,22476,1,22476
추가경정예산,22477,1,22477
비관세,22478,1,22478
요식업,22479,1,22479
단연,22480,1,22480
요구액,22481,1,22481
백척간두,22482,1,22482
정교화,22483,1,22483
눈발,22484,1,22484
타박상,22485,1,22485
부갑상선,22486,1,22486
김종헌,22487,1,22487
관절센터,22488,1,22488
요실금,22489,1,22489
어지럼증,22490,1,22490
무기질,22491,1,22491
타이세이,22492,1,22492
벤자민,22493,1,22493
강효상,22494,1,22494
최경민,22495,1,22495
피난,22496,1,22496
달기,22497,1,22497
선우,22498,1,22498
언어폭력,22499,1,22499
사범,22500,1,22500
인민일보,22501,1,22501
하로,22502,1,22502
방향키,22503,1,22503
띄,22504,1,22504
상판,22505,1,22505
만듦새,22506,1,22506
조정제,22507,1,22507
탑승권,22508,1,22508
한샘,22509,1,22509
블렌더,22510,1,22510
영양소,22511,1,22511
펑크,22512,1,22512
구덩이,22513,1,22513
심박계,22514,1,22514
메탄가스,22515,1,22515
공급원,22516,1,22516
환경보호국,22517,1,22517
노티,22518,1,22518
이형택,22519,1,22519
랏,22520,1,22520
호위,22521,1,22521
혜리,22522,1,22522
도일,22523,1,22523
홈즈,22524,1,22524
성간,22525,1,22525
남방,22526,1,22526
허셜,22527,1,22527
샤를,22528,1,22528
메시에,22529,1,22529
선더볼트,22530,1,22530
메세지,22531,1,22531
금의환향,22532,1,22532
가까이,22533,1,22533
난지,22534,1,22534
정희석,22535,1,22535
자종,22536,1,22536
김한근,22537,1,22537
중간자,22538,1,22538
동량,22539,1,22539
업해,22540,1,22540
품부,22541,1,22541
양수산,22542,1,22542
농진청,22543,1,22543
상방,22544,1,22544
비지터,22545,1,22545
배선도,22546,1,22546
황력,22547,1,22547
영략,22548,1,22548
알코올,22549,1,22549
진안,22550,1,22550
힘스,22551,1,22551
형형색색,22552,1,22552
배가,22553,1,22553
은거,22554,1,22554
박력,22555,1,22555
랜턴,22556,1,22556
탄화,22557,1,22557
꽈리,22558,1,22558
보문,22559,1,22559
성건동,22560,1,22560
이라니,22561,1,22561
새우잠,22562,1,22562
구궁,22563,1,22563
깸,22564,1,22564
충효동,22565,1,22565
랫,22566,1,22566
용강,22567,1,22567
쇳소리,22568,1,22568
뇬,22569,1,22569
렁,22570,1,22570
천리안,22571,1,22571
화관,22572,1,22572
전당,22573,1,22573
임시완,22574,1,22574
고아성,22575,1,22575
오빠생각,22576,1,22576
최민식,22577,1,22577
대호,22578,1,22578
버틀러,22579,1,22579
후스,22580,1,22580
트레스,22581,1,22581
강선,22582,1,22582
풍작,22583,1,22583
갤로,22584,1,22584
와이너,22585,1,22585
결력,22586,1,22586
입학식,22587,1,22587
경기도지사,22588,1,22588
문승,22589,1,22589
네모,22590,1,22590
창설자,22591,1,22591
응,22592,1,22592
박승관,22593,1,22593
김경숙,22594,1,22594
경숙,22595,1,22595
후평,22596,1,22596
권용범,22597,1,22597
경실련,22598,1,22598
듀엣,22599,1,22599
꽃망울,22600,1,22600
전령,22601,1,22601
옥천동,22602,1,22602
목련,22603,1,22603
나뭇가지,22604,1,22604
솜털,22605,1,22605
꽃봉오리,22606,1,22606
최용화,22607,1,22607
양정동,22608,1,22608
용대리,22609,1,22609
진앙,22610,1,22610
방폐,22611,1,22611
민형사,22612,1,22612
이상빈,22613,1,22613
사내변호사,22614,1,22614
브래드,22615,1,22615
위피,22616,1,22616
밀기,22617,1,22617
파라다이스,22618,1,22618
트래블러,22619,1,22619
잭슨빌,22620,1,22620
룸서비스,22621,1,22621
라즐로,22622,1,22622
우와,22623,1,22623
감탄사,22624,1,22624
자슬,22625,1,22625
중당,22626,1,22626
낙선,22627,1,22627
이군희,22628,1,22628
자작극,22629,1,22629
유무형,22630,1,22630
등기소,22631,1,22631
이학배,22632,1,22632
권혁준,22633,1,22633
향대,22634,1,22634
영란,22635,1,22635
이영환,22636,1,22636
에이엠,22637,1,22637
심판원,22638,1,22638
먹잇감,22639,1,22639
초짜,22640,1,22640
마키나,22641,1,22641
표시줄,22642,1,22642
올림,22643,1,22643
익스텐션,22644,1,22644
화방,22645,1,22645
트레일,22646,1,22646
가독성,22647,1,22647
롤리팝,22648,1,22648
두배로,22649,1,22649
안진,22650,1,22650
수실,22651,1,22651
파쇄,22652,1,22652
손문,22653,1,22653
본진,22654,1,22654
원위치,22655,1,22655
전조등,22656,1,22656
후미,22657,1,22657
맞춤식,22658,1,22658
캐드,22659,1,22659
카티아,22660,1,22660
이승현,22661,1,22661
어두움,22662,1,22662
원동기,22663,1,22663
배트,22664,1,22664
입양,22665,1,22665
편집상,22666,1,22666
선거전,22667,1,22667
적진,22668,1,22668
갤럽,22669,1,22669
워크플로,22670,1,22670
우로,22671,1,22671
올핸,22672,1,22672
라오,22673,1,22673
하이드라,22674,1,22674
자궁,22675,1,22675
미끼,22676,1,22676
아티스,22677,1,22677
크레이,22678,1,22678
대표단,22679,1,22679
스테이플스,22680,1,22680
비테크,22681,1,22681
하선,22682,1,22682
프록터,22683,1,22683
갬블,22684,1,22684
청정제,22685,1,22685
페브리즈,22686,1,22686
페르노리카,22687,1,22687
영업장,22688,1,22688
팝스,22689,1,22689
밀라노,22690,1,22690
소각,22691,1,22691
다이옥신,22692,1,22692
자웅,22693,1,22693
플랑크톤,22694,1,22694
알래스카,22695,1,22695
독성학,22696,1,22696
회지,22697,1,22697
이홍재,22698,1,22698
바이사,22699,1,22699
사실주의,22700,1,22700
체모,22701,1,22701
뒤랑,22702,1,22702
가늠자,22703,1,22703
황각규,22704,1,22704
재차,22705,1,22705
윤주,22706,1,22706
증거인,22707,1,22707
서포트,22708,1,22708
색채감,22709,1,22709
친환,22710,1,22710
키메라,22711,1,22711
특무,22712,1,22712
이주영,22713,1,22713
양성광,22714,1,22714
레크리에이션,22715,1,22715
기수,22716,1,22716
체면,22717,1,22717
수입국,22718,1,22718
영방,22719,1,22719
인자,22720,1,22720
비행경로,22721,1,22721
구세주,22722,1,22722
전자시계,22723,1,22723
순토,22724,1,22724
모멘트,22725,1,22725
오점,22726,1,22726
조성훈,22727,1,22727
원양,22728,1,22728
입성,22729,1,22729
어비스,22730,1,22730
닌자,22731,1,22731
질풍전,22732,1,22732
카와다,22733,1,22733
마사치카,22734,1,22734
극장판,22735,1,22735
프라이멀,22736,1,22736
레인보우,22737,1,22737
시즈,22738,1,22738
안도,22739,1,22739
테츠야,22740,1,22740
스콜,22741,1,22741
피오,22742,1,22742
가스레인지,22743,1,22743
판자,22744,1,22744
바닥나기,22745,1,22745
뒷얘기,22746,1,22746
주재원,22747,1,22747
핏줄,22748,1,22748
에스프레소,22749,1,22749
도장,22750,1,22750
한남동,22751,1,22751
철판,22752,1,22752
사업주,22753,1,22753
나가라,22754,1,22754
상수역,22755,1,22755
뒷골목,22756,1,22756
적중,22757,1,22757
대성,22758,1,22758
보광,22759,1,22759
앙숙,22760,1,22760
법제도,22761,1,22761
위헌,22762,1,22762
노총,22763,1,22763
활동가,22764,1,22764
당분간,22765,1,22765
집결체,22766,1,22766
측간,22767,1,22767
심려,22768,1,22768
초일류,22769,1,22769
박종호,22770,1,22770
박빙,22771,1,22771
휴가철,22772,1,22772
수인,22773,1,22773
음란,22774,1,22774
이정훈,22775,1,22775
훌,22776,1,22776
밤중,22777,1,22777
난상,22778,1,22778
김영화,22779,1,22779
롱런,22780,1,22780
임돌,22781,1,22781
황민,22782,1,22782
새옹지마,22783,1,22783
군불,22784,1,22784
휴무,22785,1,22785
불이익,22786,1,22786
건전화,22787,1,22787
체도,22788,1,22788
다수결,22789,1,22789
스카이다이빙,22790,1,22790
알로,22791,1,22791
촬영소,22792,1,22792
정례화,22793,1,22793
한영,22794,1,22794
영식,22795,1,22795
개치,22796,1,22796
구출,22797,1,22797
불시착,22798,1,22798
스틱스,22799,1,22799
콜라보레이트,22800,1,22800
옥테인,22801,1,22801
더그,22802,1,22802
심슨,22803,1,22803
무투,22804,1,22804
소추,22805,1,22805
석채,22806,1,22806
확정시,22807,1,22807
고검,22808,1,22808
논공행상,22809,1,22809
진퇴,22810,1,22810
귀걸이,22811,1,22811
흘림,22812,1,22812
예로,22813,1,22813
피자헛,22814,1,22814
도미노피자,22815,1,22815
댈러스,22816,1,22816
맨하탄,22817,1,22817
샌디에고,22818,1,22818
구독료,22819,1,22819
황철성,22820,1,22820
무혈,22821,1,22821
암묵,22822,1,22822
안정기,22823,1,22823
랴오닝,22824,1,22824
하급,22825,1,22825
한태희,22826,1,22826
초호,22827,1,22827
제지,22828,1,22828
스퍼드,22829,1,22829
새아침,22830,1,22830
출연자,22831,1,22831
반상,22832,1,22832
타블렛,22833,1,22833
동학,22834,1,22834
정은,22835,1,22835
화일,22836,1,22836
북아프리카,22837,1,22837
작용기,22838,1,22838
가은,22839,1,22839
조경식,22840,1,22840
담자,22841,1,22841
무역업,22842,1,22842
방위력,22843,1,22843
선책,22844,1,22844
감경,22845,1,22845
개술,22846,1,22846
김석진,22847,1,22847
삼석,22848,1,22848
교모,22849,1,22849
추석,22850,1,22850
옵트아웃,22851,1,22851
윤석,22852,1,22852
세터,22853,1,22853
개헌안,22854,1,22854
헌정국,22855,1,22855
허가장,22856,1,22856
사법부,22857,1,22857
고범준,22858,1,22858
박정규,22859,1,22859
고방,22860,1,22860
량제,22861,1,22861
솜방망이,22862,1,22862
반시,22863,1,22863
분승,22864,1,22864
변상,22865,1,22865
공수표,22866,1,22866
미성숙,22867,1,22867
위도,22868,1,22868
뒤통수,22869,1,22869
치적,22870,1,22870
황금주,22871,1,22871
범부,22872,1,22872
처간,22873,1,22873
주묵,22874,1,22874
